a,b,mean
7.79E-01,8.69E-01,3.178889019
7.79E-01,8.69E-01,3.178889019
7.89E-01,8.86E-01,3.257307022
7.83E-01,8.86E-01,3.239506405
7.83E-01,8.86E-01,3.239506405
7.83E-01,8.86E-01,3.239506405
7.70E-01,8.78E-01,3.174578585
7.83E-01,9.10E-01,3.310008886
7.95E-01,9.18E-01,3.375006611
8.04E-01,9.18E-01,3.403791666
8.04E-01,9.18E-01,3.403791666
8.26E-01,9.18E-01,3.482226368
8.26E-01,9.18E-01,3.482226368
8.26E-01,9.18E-01,3.482226368
8.26E-01,9.36E-01,3.539711055
8.30E-01,9.36E-01,3.55350824
8.30E-01,9.36E-01,3.55350824
8.30E-01,9.36E-01,3.55350824
8.30E-01,9.36E-01,3.55350824
8.30E-01,9.36E-01,3.55350824
8.30E-01,9.09E-01,3.468437292
8.30E-01,9.09E-01,3.468437292
8.31E-01,9.09E-01,3.471168221
8.31E-01,9.16E-01,3.491363677
8.27E-01,9.16E-01,3.476750215
8.27E-01,9.16E-01,3.476750215
8.34E-01,9.16E-01,3.501440496
8.34E-01,9.00E-01,3.450512066
8.34E-01,9.00E-01,3.450512066
8.29E-01,9.16E-01,3.483186408
8.30E-01,9.16E-01,3.486004048
8.24E-01,9.16E-01,3.466819019
8.24E-01,9.16E-01,3.466819019
8.24E-01,8.96E-01,3.404240081
8.24E-01,8.96E-01,3.404240081
8.07E-01,9.01E-01,3.362291192
8.26E-01,9.01E-01,3.427800898
8.26E-01,9.01E-01,3.427800898
7.95E-01,8.70E-01,3.233769162
7.95E-01,8.70E-01,3.235041173
7.95E-01,8.70E-01,3.235041173
7.92E-01,8.42E-01,3.14452022
7.92E-01,8.42E-01,3.14452022
7.92E-01,8.42E-01,3.14452022
7.92E-01,8.42E-01,3.14452022
7.92E-01,8.49E-01,3.163591938
7.92E-01,8.49E-01,3.163591938
7.92E-01,8.49E-01,3.163591938
7.92E-01,8.55E-01,3.179551253
7.92E-01,8.55E-01,3.179551253
7.92E-01,8.55E-01,3.179551253
7.92E-01,8.55E-01,3.179551253
7.92E-01,8.60E-01,3.194865271
7.93E-01,8.60E-01,3.199672364
7.83E-01,8.70E-01,3.193747551
7.83E-01,8.70E-01,3.193747551
7.83E-01,8.45E-01,3.126132763
7.75E-01,8.45E-01,3.102235649
7.79E-01,8.45E-01,3.113586278
7.73E-01,8.45E-01,3.094546222
7.52E-01,8.45E-01,3.030994286
7.71E-01,8.45E-01,3.088355118
7.71E-01,8.45E-01,3.088355118
7.71E-01,8.45E-01,3.088355118
7.71E-01,8.45E-01,3.088355118
7.71E-01,8.45E-01,3.088355118
7.71E-01,8.45E-01,3.088355118
7.71E-01,8.45E-01,3.088355118
7.67E-01,8.45E-01,3.0768002
7.55E-01,8.45E-01,3.040145131
7.55E-01,8.45E-01,3.040145131
7.55E-01,8.45E-01,3.040145131
7.64E-01,8.45E-01,3.069221501
7.64E-01,8.45E-01,3.069221501
7.58E-01,8.45E-01,3.049870305
7.61E-01,8.45E-01,3.059617474
7.61E-01,8.45E-01,3.059617474
7.61E-01,8.45E-01,3.059617474
7.61E-01,8.45E-01,3.059617474
7.61E-01,8.45E-01,3.059617474
7.61E-01,8.15E-01,2.983793145
7.65E-01,8.17E-01,3.000300549
7.65E-01,8.17E-01,3.000300549
7.63E-01,8.05E-01,2.965341177
7.63E-01,7.91E-01,2.93255709
7.63E-01,7.91E-01,2.93255709
7.63E-01,7.91E-01,2.93255709
7.63E-01,7.86E-01,2.923003431
7.63E-01,7.86E-01,2.923003431
7.63E-01,7.86E-01,2.923003431
7.56E-01,7.82E-01,2.892250254
7.56E-01,7.82E-01,2.892250254
7.56E-01,7.82E-01,2.892250254
7.56E-01,7.82E-01,2.892250254
7.56E-01,7.82E-01,2.892250254
7.56E-01,7.82E-01,2.892250254
7.56E-01,8.09E-01,2.955825846
7.72E-01,8.09E-01,3.002883927
7.68E-01,8.26E-01,3.032130867
7.68E-01,8.33E-01,3.051647635
7.68E-01,8.02E-01,2.97456918
7.63E-01,8.17E-01,2.99482477
7.63E-01,8.17E-01,2.99482477
7.59E-01,8.17E-01,2.983894431
7.59E-01,8.17E-01,2.983894431
7.59E-01,8.53E-01,3.074170999
7.59E-01,8.59E-01,3.090518274
7.59E-01,8.59E-01,3.090518274
7.59E-01,8.59E-01,3.090518274
7.59E-01,8.59E-01,3.090518274
7.59E-01,8.53E-01,3.072742267
7.56E-01,8.53E-01,3.063519228
7.63E-01,8.69E-01,3.131140638
7.58E-01,8.69E-01,3.113428387
7.67E-01,8.69E-01,3.143780247
7.79E-01,8.69E-01,3.180589059
7.79E-01,8.69E-01,3.180589059
7.82E-01,9.19E-01,3.336711087
8.01E-01,9.19E-01,3.400337676
7.82E-01,9.19E-01,3.33682748
7.85E-01,9.19E-01,3.345265131
7.85E-01,9.27E-01,3.368499562
7.86E-01,9.27E-01,3.370972972
7.85E-01,9.27E-01,3.368068061
7.85E-01,8.71E-01,3.202052482
7.85E-01,8.71E-01,3.202052482
7.85E-01,8.85E-01,3.24340561
7.85E-01,8.85E-01,3.24340561
7.85E-01,8.85E-01,3.24340561
7.85E-01,8.90E-01,3.255907852
7.85E-01,8.90E-01,3.255907852
7.85E-01,8.90E-01,3.255907852
7.85E-01,8.90E-01,3.255907852
7.85E-01,8.90E-01,3.255907852
7.85E-01,8.85E-01,3.243360431
7.85E-01,8.85E-01,3.242747221
7.85E-01,8.85E-01,3.242747221
7.78E-01,8.85E-01,3.222273467
7.78E-01,8.85E-01,3.222273467
7.78E-01,8.85E-01,3.222273467
7.78E-01,8.85E-01,3.222273467
7.78E-01,9.11E-01,3.29962633
7.78E-01,9.11E-01,3.29962633
7.78E-01,9.11E-01,3.29962633
7.78E-01,9.11E-01,3.29962633
7.85E-01,9.11E-01,3.322069143
7.87E-01,8.95E-01,3.279662649
7.87E-01,8.95E-01,3.279662649
7.87E-01,8.95E-01,3.279662649
7.87E-01,8.95E-01,3.279662649
7.87E-01,8.90E-01,3.264056681
7.87E-01,8.90E-01,3.264056681
7.87E-01,8.90E-01,3.264056681
7.87E-01,8.90E-01,3.264056681
7.87E-01,8.90E-01,3.264056681
7.87E-01,8.90E-01,3.264056681
7.87E-01,8.98E-01,3.286402475
7.74E-01,8.98E-01,3.24420295
7.75E-01,8.98E-01,3.249916179
7.75E-01,8.98E-01,3.249916179
7.75E-01,8.72E-01,3.174931372
7.75E-01,8.72E-01,3.174931372
7.73E-01,9.00E-01,3.248568655
7.86E-01,9.00E-01,3.291780894
7.86E-01,9.00E-01,3.291780894
7.86E-01,9.10E-01,3.321642596
7.86E-01,9.10E-01,3.321642596
7.86E-01,9.10E-01,3.321642596
7.82E-01,8.96E-01,3.265576553
7.71E-01,8.77E-01,3.175929044
7.71E-01,8.71E-01,3.15872738
7.71E-01,8.71E-01,3.15872738
7.71E-01,8.71E-01,3.15872738
7.71E-01,8.71E-01,3.15872738
7.73E-01,8.78E-01,3.186027409
7.73E-01,8.78E-01,3.186027409
7.73E-01,8.78E-01,3.186027409
7.73E-01,8.78E-01,3.186027409
7.73E-01,8.78E-01,3.186027409
7.73E-01,8.78E-01,3.186027409
7.57E-01,8.78E-01,3.134015088
7.57E-01,8.78E-01,3.134015088
7.64E-01,8.78E-01,3.158357994
7.64E-01,8.78E-01,3.158357994
7.64E-01,8.78E-01,3.158357994
7.64E-01,8.78E-01,3.158357994
7.64E-01,8.78E-01,3.158357994
7.64E-01,8.78E-01,3.158357994
7.66E-01,8.78E-01,3.162720511
7.66E-01,8.78E-01,3.162720511
7.66E-01,8.78E-01,3.162720511
7.66E-01,8.78E-01,3.162720511
7.66E-01,8.78E-01,3.162720511
7.66E-01,8.71E-01,3.142221023
7.66E-01,8.71E-01,3.142221023
7.74E-01,8.74E-01,3.177389563
7.74E-01,8.74E-01,3.177389563
7.74E-01,9.20E-01,3.311270643
7.54E-01,8.94E-01,3.167919665
7.71E-01,8.94E-01,3.221870877
7.71E-01,8.74E-01,3.166500992
7.71E-01,8.74E-01,3.166500992
7.67E-01,8.61E-01,3.118793274
7.67E-01,8.61E-01,3.118793274
7.67E-01,8.45E-01,3.076259871
7.67E-01,8.45E-01,3.076259871
7.67E-01,8.45E-01,3.076259871
7.67E-01,8.45E-01,3.076259871
7.67E-01,8.62E-01,3.1209476
7.67E-01,8.62E-01,3.1209476
7.67E-01,8.62E-01,3.1209476
7.67E-01,8.62E-01,3.1209476
7.67E-01,8.62E-01,3.1209476
7.51E-01,8.47E-01,3.034498132
7.51E-01,8.47E-01,3.034498132
7.46E-01,8.24E-01,2.961613607
7.46E-01,8.24E-01,2.961613607
7.46E-01,8.24E-01,2.961613607
7.46E-01,8.24E-01,2.961613607
7.46E-01,8.07E-01,2.920849907
7.48E-01,8.07E-01,2.926065252
7.48E-01,8.41E-01,3.009966261
7.57E-01,8.51E-01,3.063353722
7.57E-01,8.67E-01,3.10512359
7.57E-01,8.67E-01,3.10512359
7.57E-01,8.67E-01,3.10512359
7.31E-01,8.67E-01,3.025411851
7.22E-01,8.42E-01,2.933561169
7.31E-01,8.92E-01,3.091831881
7.31E-01,8.92E-01,3.091831881
7.61E-01,9.08E-01,3.233219965
7.55E-01,9.56E-01,3.36002542
7.55E-01,9.56E-01,3.36002542
7.55E-01,9.56E-01,3.36002542
7.55E-01,9.56E-01,3.36002542
7.55E-01,9.56E-01,3.36002542
7.57E-01,9.68E-01,3.407122171
7.58E-01,9.68E-01,3.409724424
7.58E-01,9.68E-01,3.409724424
7.49E-01,9.50E-01,3.322103313
7.49E-01,9.64E-01,3.365177257
7.49E-01,9.64E-01,3.365177257
7.49E-01,9.23E-01,3.240056639
7.49E-01,9.57E-01,3.343671051
7.49E-01,9.57E-01,3.343671051
7.58E-01,8.96E-01,3.189108269
7.34E-01,8.96E-01,3.112103024
7.34E-01,9.19E-01,3.178024287
7.34E-01,9.24E-01,3.19177119
7.34E-01,8.68E-01,3.035994243
7.34E-01,8.68E-01,3.035994243
7.34E-01,8.50E-01,2.990075383
7.34E-01,8.50E-01,2.990075383
7.34E-01,8.50E-01,2.990075383
7.28E-01,8.89E-01,3.076720803
7.28E-01,8.25E-01,2.912336676
7.28E-01,8.25E-01,2.912336676
7.32E-01,8.62E-01,3.015120592
7.52E-01,8.79E-01,3.120293969
7.52E-01,8.79E-01,3.120293969
7.53E-01,8.81E-01,3.129228522
7.53E-01,9.06E-01,3.199780495
7.73E-01,9.06E-01,3.26623816
7.77E-01,9.06E-01,3.279991179
7.77E-01,8.78E-01,3.198185464
7.77E-01,8.78E-01,3.198185464
7.77E-01,8.87E-01,3.224221752
7.77E-01,8.87E-01,3.224221752
7.88E-01,9.18E-01,3.351134919
7.88E-01,9.18E-01,3.351134919
7.88E-01,9.18E-01,3.351134919
7.88E-01,9.42E-01,3.426553105
7.84E-01,9.06E-01,3.302016916
7.84E-01,9.06E-01,3.302016916
7.84E-01,9.06E-01,3.302016916
7.84E-01,9.06E-01,3.302016916
7.78E-01,9.06E-01,3.281904702
7.78E-01,9.06E-01,3.281904702
7.98E-01,9.45E-01,3.4715124
7.97E-01,9.09E-01,3.354440826
7.97E-01,9.09E-01,3.354440826
7.97E-01,9.32E-01,3.427027993
8.05E-01,9.32E-01,3.45454862
8.05E-01,9.32E-01,3.45454862
8.05E-01,9.32E-01,3.45454862
8.05E-01,9.24E-01,3.428393314
8.05E-01,9.24E-01,3.428393314
8.05E-01,9.24E-01,3.428393314
8.05E-01,9.18E-01,3.409828053
8.04E-01,9.18E-01,3.405842273
8.08E-01,9.18E-01,3.417743591
8.08E-01,9.18E-01,3.417743591
8.08E-01,9.39E-01,3.484155075
8.08E-01,9.33E-01,3.464391387
8.08E-01,9.29E-01,3.452872437
8.08E-01,9.29E-01,3.452872437
8.08E-01,9.29E-01,3.452872437
8.08E-01,9.29E-01,3.452872437
7.94E-01,8.68E-01,3.224283401
7.94E-01,8.68E-01,3.225510039
7.94E-01,8.68E-01,3.225510039
7.94E-01,8.81E-01,3.262581915
7.94E-01,8.81E-01,3.262581915
7.94E-01,8.90E-01,3.289347211
7.94E-01,8.61E-01,3.204922025
7.94E-01,8.73E-01,3.238557616
7.94E-01,8.73E-01,3.238557616
7.94E-01,8.73E-01,3.237893068
7.94E-01,8.73E-01,3.238498199
7.94E-01,8.98E-01,3.312693934
7.94E-01,8.98E-01,3.312693934
7.87E-01,9.29E-01,3.381865769
7.87E-01,9.29E-01,3.381865769
7.82E-01,8.82E-01,3.223963586
7.89E-01,8.82E-01,3.246092778
7.89E-01,8.82E-01,3.246092778
7.89E-01,8.82E-01,3.246092778
7.89E-01,8.62E-01,3.191811538
7.89E-01,8.62E-01,3.191811538
7.89E-01,8.79E-01,3.237683169
7.99E-01,8.79E-01,3.272636502
7.86E-01,8.79E-01,3.230056734
7.86E-01,8.79E-01,3.230056734
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.75E-01,3.220438967
7.86E-01,8.69E-01,3.20228937
7.86E-01,8.74E-01,3.215270327
7.86E-01,8.74E-01,3.215270327
7.86E-01,9.01E-01,3.295758036
7.86E-01,9.31E-01,3.385463562
7.86E-01,9.15E-01,3.335284454
7.86E-01,9.15E-01,3.335284454
7.86E-01,9.12E-01,3.327903046
7.86E-01,9.12E-01,3.327903046
7.86E-01,9.12E-01,3.327903046
7.86E-01,9.00E-01,3.292228203
7.86E-01,9.00E-01,3.292228203
7.58E-01,9.00E-01,3.201543803
7.58E-01,9.07E-01,3.22047389
7.58E-01,9.07E-01,3.22047389
7.58E-01,9.34E-01,3.301525103
7.60E-01,9.14E-01,3.244892103
7.60E-01,9.14E-01,3.244892103
7.60E-01,9.14E-01,3.244892103
7.60E-01,9.14E-01,3.244892103
7.60E-01,9.14E-01,3.244892103
7.62E-01,9.07E-01,3.233291629
7.62E-01,9.07E-01,3.233291629
7.62E-01,9.07E-01,3.233291629
7.50E-01,9.07E-01,3.193625407
7.41E-01,9.02E-01,3.152188445
7.41E-01,9.02E-01,3.152188445
7.41E-01,9.08E-01,3.166963452
7.41E-01,8.69E-01,3.059111662
7.41E-01,8.69E-01,3.059111662
7.41E-01,8.62E-01,3.041230885
7.41E-01,8.54E-01,3.021010114
7.41E-01,8.54E-01,3.021010114
7.41E-01,8.54E-01,3.021010114
7.18E-01,8.54E-01,2.952239729
7.18E-01,8.54E-01,2.952239729
7.18E-01,8.54E-01,2.952239729
7.31E-01,8.99E-01,3.111087783
7.37E-01,8.40E-01,2.972952991
7.37E-01,8.96E-01,3.122277952
7.62E-01,8.96E-01,3.201022242
7.62E-01,8.96E-01,3.201022242
7.62E-01,8.96E-01,3.201022242
7.62E-01,8.96E-01,3.201022242
7.41E-01,8.96E-01,3.133868436
7.41E-01,8.63E-01,3.044235252
7.41E-01,8.63E-01,3.044235252
7.41E-01,8.63E-01,3.044235252
7.40E-01,8.63E-01,3.041581739
7.40E-01,8.63E-01,3.041581739
7.40E-01,8.63E-01,3.041581739
7.40E-01,8.63E-01,3.041581739
7.40E-01,8.59E-01,3.031192744
7.40E-01,8.59E-01,3.031192744
7.40E-01,8.59E-01,3.031192744
7.40E-01,8.59E-01,3.031192744
7.40E-01,8.53E-01,3.014798991
7.40E-01,8.41E-01,2.985277303
7.40E-01,8.41E-01,2.985277303
7.40E-01,8.41E-01,2.985277303
7.40E-01,8.70E-01,3.060755081
7.34E-01,8.37E-01,2.957027257
7.37E-01,8.37E-01,2.965395798
7.37E-01,8.47E-01,2.992489727
7.48E-01,8.54E-01,3.042627137
7.48E-01,8.54E-01,3.042627137
7.48E-01,8.72E-01,3.088805073
7.48E-01,8.72E-01,3.088805073
7.48E-01,8.72E-01,3.088805073
7.70E-01,8.82E-01,3.18714925
7.70E-01,8.82E-01,3.18714925
7.70E-01,8.97E-01,3.229564446
7.65E-01,8.73E-01,3.147817488
7.55E-01,8.73E-01,3.116133055
7.39E-01,8.66E-01,3.047194223
7.39E-01,8.68E-01,3.053745659
7.39E-01,8.68E-01,3.053745659
7.39E-01,8.81E-01,3.086990465
7.39E-01,8.81E-01,3.086990465
7.35E-01,8.81E-01,3.073433286
7.35E-01,8.81E-01,3.073433286
7.35E-01,8.81E-01,3.073433286
7.35E-01,8.56E-01,3.008431269
7.35E-01,8.56E-01,3.008431269
7.35E-01,8.56E-01,3.008431269
7.43E-01,8.53E-01,3.023517711
7.37E-01,8.53E-01,3.006402829
7.48E-01,8.53E-01,3.039884984
7.48E-01,8.95E-01,3.153257158
7.46E-01,8.78E-01,3.100571866
7.34E-01,8.78E-01,3.063733479
7.34E-01,8.19E-01,2.914857376
7.34E-01,8.18E-01,2.912471177
7.34E-01,8.18E-01,2.912471177
7.34E-01,8.18E-01,2.912471177
7.34E-01,8.18E-01,2.912471177
7.54E-01,8.18E-01,2.970767309
7.54E-01,8.18E-01,2.970767309
7.54E-01,8.46E-01,3.0393073
7.54E-01,8.31E-01,3.002477705
7.54E-01,8.50E-01,3.050889216
7.54E-01,8.50E-01,3.050889216
7.59E-01,8.50E-01,3.06723016
7.64E-01,8.50E-01,3.081218163
7.44E-01,8.55E-01,3.032103544
7.44E-01,8.55E-01,3.032103544
7.41E-01,8.70E-01,3.061462621
7.41E-01,8.48E-01,3.00350771
7.41E-01,8.48E-01,3.00350771
7.34E-01,8.60E-01,3.014326927
7.53E-01,8.60E-01,3.072834602
7.73E-01,8.25E-01,3.044736112
7.77E-01,8.25E-01,3.057413581
7.51E-01,8.25E-01,2.979385484
7.51E-01,8.13E-01,2.950075277
7.67E-01,8.13E-01,2.997637099
7.67E-01,8.51E-01,3.0946946
7.69E-01,8.43E-01,3.078032739
7.51E-01,8.12E-01,2.947764668
7.20E-01,8.09E-01,2.849546201
7.20E-01,7.97E-01,2.822492147
6.94E-01,8.34E-01,2.831997732
6.94E-01,8.34E-01,2.831997732
6.94E-01,8.34E-01,2.831997732
6.94E-01,8.34E-01,2.831997732
6.94E-01,8.10E-01,2.777699109
6.94E-01,8.19E-01,2.797042743
6.94E-01,8.16E-01,2.79126288
6.87E-01,8.16E-01,2.77253366
6.87E-01,8.16E-01,2.77253366
6.93E-01,8.28E-01,2.818763211
6.93E-01,8.28E-01,2.818763211
6.93E-01,8.28E-01,2.818763211
6.93E-01,8.28E-01,2.818763211
7.13E-01,8.70E-01,2.977916673
7.13E-01,9.17E-01,3.106706695
7.13E-01,9.17E-01,3.106706695
7.43E-01,9.17E-01,3.202044678
7.43E-01,9.17E-01,3.201995142
7.43E-01,8.79E-01,3.093147291
7.43E-01,8.78E-01,3.090094221
7.43E-01,8.78E-01,3.090094221
7.43E-01,8.32E-01,2.972428652
7.43E-01,8.64E-01,3.05193324
7.65E-01,8.64E-01,3.120085586
7.65E-01,8.64E-01,3.120085586
7.65E-01,8.65E-01,3.125359562
7.65E-01,8.65E-01,3.125359562
7.73E-01,8.65E-01,3.150124555
7.73E-01,8.69E-01,3.161125803
7.73E-01,8.69E-01,3.161125803
7.65E-01,8.97E-01,3.212413745
7.67E-01,8.97E-01,3.219906794
7.67E-01,8.97E-01,3.219906794
7.67E-01,8.97E-01,3.219906794
7.77E-01,9.10E-01,3.287986172
7.77E-01,9.10E-01,3.287986172
7.77E-01,9.12E-01,3.294277096
7.77E-01,9.12E-01,3.294277096
7.90E-01,9.12E-01,3.338985221
7.90E-01,9.12E-01,3.338985221
7.90E-01,9.12E-01,3.338985221
7.90E-01,9.12E-01,3.338985221
7.90E-01,9.12E-01,3.338985221
7.90E-01,9.12E-01,3.338985221
7.90E-01,9.12E-01,3.338985221
7.76E-01,9.12E-01,3.292888235
7.76E-01,9.12E-01,3.292888235
7.76E-01,9.20E-01,3.318117058
7.76E-01,9.20E-01,3.318117058
7.57E-01,9.20E-01,3.25391994
7.57E-01,9.20E-01,3.25391994
7.58E-01,8.98E-01,3.195355837
7.58E-01,8.98E-01,3.195355837
7.58E-01,8.98E-01,3.195355837
7.58E-01,9.49E-01,3.349768346
7.58E-01,9.42E-01,3.328569153
7.58E-01,9.42E-01,3.328569153
7.53E-01,9.02E-01,3.189692865
7.53E-01,9.02E-01,3.189692865
7.53E-01,9.00E-01,3.183688146
7.53E-01,9.00E-01,3.183688146
7.53E-01,9.00E-01,3.183688146
7.50E-01,9.00E-01,3.175865784
7.50E-01,9.00E-01,3.175865784
7.50E-01,9.00E-01,3.175865784
7.50E-01,9.00E-01,3.174530626
7.50E-01,8.79E-01,3.114739886
7.50E-01,8.81E-01,3.119289442
7.45E-01,8.81E-01,3.10486499
7.45E-01,8.81E-01,3.10486499
7.45E-01,8.81E-01,3.10486499
7.44E-01,8.82E-01,3.106191159
7.44E-01,8.82E-01,3.106191159
7.44E-01,8.82E-01,3.106191159
7.44E-01,8.82E-01,3.106191159
7.44E-01,8.82E-01,3.106191159
7.44E-01,8.58E-01,3.04117222
7.44E-01,8.58E-01,3.04117222
7.44E-01,8.58E-01,3.04117222
7.45E-01,8.58E-01,3.042490188
7.45E-01,8.58E-01,3.042490188
7.45E-01,8.25E-01,2.959946444
7.48E-01,8.24E-01,2.96689425
7.48E-01,8.24E-01,2.96689425
7.48E-01,8.19E-01,2.953586985
7.48E-01,8.19E-01,2.953586985
7.64E-01,8.19E-01,3.003238559
7.64E-01,8.19E-01,3.003238559
7.64E-01,8.19E-01,3.003238559
7.64E-01,8.59E-01,3.104857699
7.74E-01,8.59E-01,3.134786644
7.74E-01,8.45E-01,3.099657736
7.76E-01,8.44E-01,3.101385099
7.76E-01,8.30E-01,3.066095667
7.76E-01,8.30E-01,3.066095667
7.76E-01,8.30E-01,3.066095667
7.58E-01,8.30E-01,3.010311992
7.54E-01,8.10E-01,2.948847171
7.54E-01,8.06E-01,2.940912077
7.54E-01,8.06E-01,2.940912077
7.54E-01,8.46E-01,3.038108037
7.50E-01,8.46E-01,3.025770151
7.59E-01,8.46E-01,3.054868182
7.59E-01,8.46E-01,3.054868182
7.81E-01,8.46E-01,3.122971699
7.81E-01,8.38E-01,3.102658303
7.81E-01,8.38E-01,3.102658303
7.81E-01,8.38E-01,3.102658303
7.81E-01,8.68E-01,3.184612635
7.81E-01,8.68E-01,3.184612635
7.81E-01,8.68E-01,3.184612635
7.88E-01,8.68E-01,3.206788474
7.88E-01,8.68E-01,3.206788474
7.86E-01,8.68E-01,3.198782028
7.86E-01,8.68E-01,3.198782028
7.62E-01,8.68E-01,3.122585561
7.62E-01,8.81E-01,3.157497886
7.62E-01,8.81E-01,3.157497886
7.69E-01,8.61E-01,3.124684668
7.74E-01,8.61E-01,3.139848611
7.74E-01,8.61E-01,3.139848611
7.75E-01,8.67E-01,3.161180302
7.82E-01,8.67E-01,3.184283163
7.67E-01,8.45E-01,3.076169811
7.67E-01,8.45E-01,3.077491057
7.67E-01,8.45E-01,3.077491057
7.53E-01,8.45E-01,3.036044255
7.74E-01,8.45E-01,3.100852786
7.74E-01,8.45E-01,3.100852786
7.74E-01,8.45E-01,3.100852786
7.74E-01,8.45E-01,3.100852786
7.74E-01,8.45E-01,3.100852786
7.74E-01,8.45E-01,3.100852786
7.74E-01,8.45E-01,3.100852786
7.74E-01,8.45E-01,3.100852786
7.66E-01,8.45E-01,3.07674369
7.57E-01,8.18E-01,2.979014942
7.88E-01,8.18E-01,3.071102868
7.87E-01,8.18E-01,3.070161363
7.87E-01,8.18E-01,3.070161363
7.65E-01,8.04E-01,2.968647246
7.65E-01,8.04E-01,2.968647246
7.60E-01,8.10E-01,2.969436336
7.60E-01,8.24E-01,3.003662634
7.60E-01,8.24E-01,3.003662634
7.60E-01,8.83E-01,3.159038645
7.60E-01,8.83E-01,3.159038645
7.60E-01,8.80E-01,3.148866999
7.60E-01,8.80E-01,3.148866999
7.71E-01,8.80E-01,3.182884784
7.71E-01,8.80E-01,3.182884784
7.71E-01,8.80E-01,3.182884784
7.71E-01,8.80E-01,3.182884784
7.71E-01,8.80E-01,3.182884784
7.86E-01,8.80E-01,3.229666568
7.86E-01,8.80E-01,3.229666568
7.86E-01,8.80E-01,3.232555155
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.08E-01,3.371903964
8.03E-01,9.12E-01,3.382752833
7.84E-01,9.12E-01,3.317490746
7.84E-01,9.12E-01,3.317490746
8.02E-01,9.05E-01,3.358834223
8.02E-01,8.76E-01,3.273333924
8.02E-01,8.78E-01,3.277672908
8.02E-01,8.78E-01,3.277672908
8.02E-01,8.84E-01,3.29646427
8.01E-01,9.14E-01,3.384100942
8.01E-01,9.14E-01,3.384100942
7.98E-01,9.12E-01,3.364425454
7.92E-01,8.98E-01,3.30544413
7.92E-01,8.98E-01,3.30544413
7.92E-01,8.98E-01,3.30544413
7.92E-01,8.98E-01,3.30544413
8.00E-01,8.98E-01,3.331809116
8.00E-01,8.85E-01,3.294758025
8.01E-01,8.85E-01,3.297612692
7.98E-01,8.85E-01,3.288345935
7.98E-01,8.85E-01,3.288345935
7.98E-01,8.85E-01,3.288345935
7.98E-01,8.85E-01,3.288345935
7.74E-01,8.80E-01,3.193134205
7.57E-01,8.36E-01,3.023780423
7.87E-01,8.32E-01,3.103677463
7.87E-01,8.45E-01,3.140388151
7.88E-01,8.45E-01,3.142988322
7.88E-01,8.45E-01,3.142988322
7.88E-01,8.88E-01,3.260492082
7.88E-01,8.77E-01,3.229646137
7.88E-01,8.77E-01,3.229646137
7.88E-01,8.77E-01,3.229646137
7.83E-01,8.46E-01,3.128900074
7.55E-01,8.46E-01,3.043536807
7.55E-01,8.46E-01,3.043536807
7.57E-01,8.42E-01,3.039278719
7.57E-01,8.49E-01,3.057120529
7.62E-01,8.49E-01,3.070777603
7.62E-01,8.49E-01,3.070777603
7.68E-01,8.49E-01,3.090849049
7.68E-01,8.49E-01,3.090849049
7.68E-01,9.08E-01,3.25527098
7.68E-01,8.81E-01,3.179416585
7.76E-01,8.81E-01,3.202927561
7.76E-01,8.81E-01,3.202927561
7.76E-01,8.81E-01,3.202927561
7.76E-01,8.81E-01,3.202927561
7.76E-01,8.81E-01,3.202927561
7.76E-01,8.33E-01,3.073536538
7.76E-01,8.27E-01,3.056830209
7.76E-01,8.27E-01,3.056830209
7.85E-01,8.50E-01,3.145766592
7.76E-01,8.89E-01,3.224297193
7.76E-01,8.94E-01,3.239183809
7.54E-01,8.35E-01,3.012712098
7.29E-01,8.35E-01,2.938590117
7.29E-01,8.40E-01,2.950678517
7.29E-01,8.40E-01,2.950678517
7.29E-01,8.40E-01,2.950678517
7.29E-01,8.40E-01,2.950678517
7.29E-01,8.40E-01,2.950678517
7.29E-01,8.40E-01,2.950678517
7.29E-01,8.40E-01,2.950678517
7.29E-01,8.53E-01,2.984344324
7.29E-01,8.53E-01,2.984344324
7.29E-01,8.53E-01,2.984344324
7.29E-01,8.68E-01,3.022965164
7.29E-01,8.68E-01,3.022965164
7.29E-01,8.47E-01,2.967950739
7.29E-01,8.47E-01,2.967950739
7.29E-01,8.47E-01,2.967950739
7.29E-01,8.47E-01,2.967950739
7.29E-01,8.47E-01,2.967950739
7.29E-01,8.31E-01,2.930078841
7.33E-01,8.91E-01,3.09537367
7.33E-01,8.91E-01,3.09537367
